Time,CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_ZN::Des Latent Heat Load [W],CORE_ZN::Des Latent Cool Load [W],CORE_ZN::Des Latent Heat Mass Flow [kg/s],CORE_ZN::Des Latent Cool Mass Flow [kg/s],CORE_ZN::Des Heat Load No DOAS [W],CORE_ZN::Des Sens Cool Load No DOAS [W],CORE_ZN::Des Latent Heat Load No DOAS [W],CORE_ZN::Des Latent Cool Load No DOAS [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1::Des Latent Heat Load [W],PERIMETER_ZN_1::Des Latent Cool Load [W],PERIMETER_ZN_1::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_1::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_1::Des Heat Load No DOAS [W],PERIMETER_ZN_1::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_1::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_1::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2::Des Latent Heat Load [W],PERIMETER_ZN_2::Des Latent Cool Load [W],PERIMETER_ZN_2::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_2::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_2::Des Heat Load No DOAS [W],PERIMETER_ZN_2::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_2::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_2::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3::Des Latent Heat Load [W],PERIMETER_ZN_3::Des Latent Cool Load [W],PERIMETER_ZN_3::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_3::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_3::Des Heat Load No DOAS [W],PERIMETER_ZN_3::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_3::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_3::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4::Des Latent Heat Load [W],PERIMETER_ZN_4::Des Latent Cool Load [W],PERIMETER_ZN_4::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_4::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_4::Des Heat Load No DOAS [W],PERIMETER_ZN_4::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_4::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_4::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%]
14:45:00,2.380555E+03,3.173936E+03,1.228526E-01,3.110887E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537913E+01,2.399653E+01,4.938233E+01,4.629419E+03,3.106699E+03,2.389217E-01,3.014624E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895244E+01,2.399715E+01,4.799488E+01,2.877313E+03,2.144088E+03,1.484954E-01,2.101334E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883944E+01,2.399722E+01,4.764655E+01,4.397082E+03,3.095494E+03,2.269308E-01,3.003750E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886991E+01,2.399715E+01,4.800773E+01,2.873772E+03,2.234760E+03,1.483127E-01,2.190241E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883738E+01,2.399696E+01,4.737569E+01
15:00:00,2.380520E+03,3.171008E+03,1.228508E-01,3.108020E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537940E+01,2.399711E+01,4.938379E+01,4.629395E+03,3.111056E+03,2.389205E-01,3.018854E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895244E+01,2.399757E+01,4.799087E+01,2.877297E+03,2.142741E+03,1.484946E-01,2.100015E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883943E+01,2.399759E+01,4.764862E+01,4.397058E+03,3.098189E+03,2.269296E-01,3.006366E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886990E+01,2.399757E+01,4.800496E+01,2.873757E+03,2.364736E+03,1.483119E-01,2.317624E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883737E+01,2.399747E+01,4.723017E+01
15:15:00,2.380486E+03,3.168824E+03,1.228490E-01,3.105809E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537959E+01,2.399758E+01,4.938529E+01,4.629372E+03,3.113858E+03,2.389193E-01,3.021522E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895243E+01,2.399794E+01,4.798757E+01,2.877283E+03,2.139991E+03,1.484939E-01,2.097289E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883942E+01,2.399794E+01,4.765351E+01,4.397036E+03,3.099419E+03,2.269284E-01,3.007511E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886990E+01,2.399794E+01,4.800337E+01,2.873742E+03,2.508414E+03,1.483112E-01,2.458399E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883736E+01,2.399784E+01,4.706329E+01
15:30:00,2.380454E+03,3.167385E+03,1.228474E-01,3.104307E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537973E+01,2.399782E+01,4.938675E+01,4.629350E+03,3.114042E+03,2.389182E-01,3.021635E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895242E+01,2.399813E+01,4.798862E+01,2.877269E+03,2.135052E+03,1.484932E-01,2.092408E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883941E+01,2.399812E+01,4.766225E+01,4.397014E+03,3.098092E+03,2.269273E-01,3.006158E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886989E+01,2.399813E+01,4.800611E+01,2.873728E+03,2.660624E+03,1.483105E-01,2.607513E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883735E+01,2.399807E+01,4.693348E+01
15:45:00,2.380423E+03,3.166701E+03,1.228458E-01,3.103544E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537983E+01,2.399783E+01,4.938831E+01,4.629329E+03,3.113071E+03,2.389171E-01,3.020626E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895241E+01,2.399814E+01,4.799270E+01,2.877256E+03,2.128578E+03,1.484925E-01,2.086020E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883940E+01,2.399813E+01,4.767506E+01,4.396993E+03,3.100348E+03,2.269262E-01,3.008281E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886988E+01,2.399813E+01,4.800634E+01,2.873715E+03,2.809276E+03,1.483098E-01,2.753133E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883735E+01,2.399812E+01,4.682220E+01
16:00:00,2.380393E+03,3.166445E+03,1.228443E-01,3.103183E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537990E+01,2.399814E+01,4.938850E+01,4.629309E+03,3.111060E+03,2.389161E-01,3.018595E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895241E+01,2.399839E+01,4.799653E+01,2.877243E+03,2.120604E+03,1.484918E-01,2.078155E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883940E+01,2.399838E+01,4.768962E+01,4.396972E+03,3.108266E+03,2.269251E-01,3.015885E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886987E+01,2.399837E+01,4.799191E+01,2.873702E+03,2.947113E+03,1.483091E-01,2.888135E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883734E+01,2.399836E+01,4.673612E+01
16:15:00,2.380365E+03,3.166732E+03,1.228428E-01,3.103375E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537994E+01,2.399825E+01,4.938883E+01,4.629290E+03,3.107843E+03,2.389151E-01,3.015408E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895240E+01,2.399848E+01,4.800077E+01,2.877231E+03,2.111150E+03,1.484912E-01,2.068848E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883939E+01,2.399847E+01,4.770475E+01,4.396953E+03,3.122862E+03,2.269241E-01,3.029981E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886987E+01,2.399846E+01,4.796654E+01,2.873690E+03,3.069475E+03,1.483085E-01,3.007977E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883733E+01,2.399847E+01,4.668161E+01
16:30:00,2.380338E+03,3.166942E+03,1.228414E-01,3.103511E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537997E+01,2.399848E+01,4.938881E+01,4.629272E+03,3.101365E+03,2.389141E-01,3.009068E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895239E+01,2.399868E+01,4.800841E+01,2.877219E+03,2.099318E+03,1.484906E-01,2.057216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883938E+01,2.399866E+01,4.772350E+01,4.396934E+03,3.143828E+03,2.269232E-01,3.050269E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886986E+01,2.399865E+01,4.793248E+01,2.873678E+03,3.173348E+03,1.483079E-01,3.109711E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883732E+01,2.399866E+01,4.664072E+01
16:45:00,2.380311E+03,3.167532E+03,1.228400E-01,3.104039E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537998E+01,2.399854E+01,4.938915E+01,4.629254E+03,3.092938E+03,2.389132E-01,3.000853E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895239E+01,2.399873E+01,4.802017E+01,2.877207E+03,2.086202E+03,1.484900E-01,2.044336E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883938E+01,2.399871E+01,4.774456E+01,4.396917E+03,3.173076E+03,2.269223E-01,3.078607E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886985E+01,2.399870E+01,4.789608E+01,2.873667E+03,3.255177E+03,1.483073E-01,3.189853E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883732E+01,2.399872E+01,4.661584E+01
17:00:00,2.380286E+03,3.168203E+03,1.228387E-01,3.104651E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537997E+01,2.399871E+01,4.938909E+01,4.629237E+03,3.083093E+03,2.389123E-01,2.991264E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895238E+01,2.399887E+01,4.803466E+01,2.877197E+03,2.072516E+03,1.484894E-01,2.030901E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883937E+01,2.399885E+01,4.776699E+01,4.396899E+03,3.211497E+03,2.269214E-01,3.115848E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886985E+01,2.399885E+01,4.785557E+01,2.873656E+03,3.308095E+03,1.483067E-01,3.241667E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883731E+01,2.399887E+01,4.660537E+01
17:15:00,2.380261E+03,3.169501E+03,1.228375E-01,3.105874E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537996E+01,2.399875E+01,4.938833E+01,4.629220E+03,3.070027E+03,2.389115E-01,2.978549E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895238E+01,2.399891E+01,4.805248E+01,2.877186E+03,2.057703E+03,1.484889E-01,2.016359E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883936E+01,2.399888E+01,4.779041E+01,4.396883E+03,3.252106E+03,2.269205E-01,3.155208E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886984E+01,2.399888E+01,4.781771E+01,2.873646E+03,3.333774E+03,1.483062E-01,3.266789E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883731E+01,2.399891E+01,4.661466E+01
17:30:00,2.380238E+03,3.172338E+03,1.228362E-01,3.108624E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537994E+01,2.399874E+01,4.938467E+01,4.629204E+03,3.052701E+03,2.389106E-01,2.961714E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895237E+01,2.399891E+01,4.807531E+01,2.877176E+03,2.041577E+03,1.484884E-01,2.000540E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883936E+01,2.399888E+01,4.781611E+01,4.396867E+03,3.289903E+03,2.269197E-01,3.191852E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886983E+01,2.399889E+01,4.778663E+01,2.873635E+03,3.332542E+03,1.483057E-01,3.265552E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883730E+01,2.399891E+01,4.664332E+01
17:45:00,2.380215E+03,3.176844E+03,1.228351E-01,3.113013E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537992E+01,2.399874E+01,4.937733E+01,4.629189E+03,3.030230E+03,2.389098E-01,2.939892E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895237E+01,2.399891E+01,4.810439E+01,2.877166E+03,2.023951E+03,1.484879E-01,1.983255E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883935E+01,2.399889E+01,4.784459E+01,4.396852E+03,3.316412E+03,2.269189E-01,3.217549E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886983E+01,2.399890E+01,4.777331E+01,2.873626E+03,3.301687E+03,1.483052E-01,3.235293E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883729E+01,2.399892E+01,4.669199E+01
18:00:00,2.380193E+03,3.182346E+03,1.228339E-01,3.118384E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537989E+01,2.399888E+01,4.936805E+01,4.629174E+03,3.002692E+03,2.389091E-01,2.913158E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895236E+01,2.399903E+01,4.814231E+01,2.877157E+03,2.005072E+03,1.484874E-01,1.964744E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883935E+01,2.399900E+01,4.787748E+01,4.396837E+03,3.325137E+03,2.269182E-01,3.225993E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886982E+01,2.399903E+01,4.778792E+01,2.873616E+03,3.234379E+03,1.483047E-01,3.169320E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883729E+01,2.399905E+01,4.676992E+01
18:15:00,2.706189E+03,3.186816E+03,1.396575E-01,3.122745E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099725E+01,4.537986E+01,2.399890E+01,4.936322E+01,4.811330E+03,2.966421E+03,2.483100E-01,2.877953E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895236E+01,2.399905E+01,4.819291E+01,2.998595E+03,1.983076E+03,1.547547E-01,1.943180E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883934E+01,2.399902E+01,4.791762E+01,4.578992E+03,3.304895E+03,2.363191E-01,3.206337E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886982E+01,2.399906E+01,4.784095E+01,2.995054E+03,3.120169E+03,1.545720E-01,3.057389E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883728E+01,2.399908E+01,4.689509E+01
18:30:00,3.032182E+03,3.187882E+03,1.564772E-01,3.123780E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099538E+01,4.350977E+01,2.399891E+01,4.936835E+01,4.993492E+03,2.920590E+03,2.577105E-01,2.833480E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099794E+01,4.725430E+01,2.399906E+01,4.825911E+01,3.120035E+03,1.957419E+03,1.610215E-01,1.918034E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099776E+01,4.698920E+01,2.399903E+01,4.796734E+01,4.761152E+03,3.249130E+03,2.457194E-01,3.152223E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099791E+01,4.716247E+01,2.399908E+01,4.793897E+01,3.116494E+03,2.952400E+03,1.608388E-01,2.892985E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099776E+01,4.698688E+01,2.399911E+01,4.709092E+01
